,Id,Value,Date
762,Sistema,11321832600.0,2022-02-01
763,Sistema,11224969900.0,2022-02-02
764,Sistema,11134207400.0,2022-02-03
765,Sistema,11038863900.0,2022-02-04
766,Sistema,10976853700.0,2022-02-05
767,Sistema,10947345200.0,2022-02-06
768,Sistema,10898220800.0,2022-02-07
769,Sistema,10864255700.0,2022-02-08
770,Sistema,10832298400.0,2022-02-09
771,Sistema,10765148800.0,2022-02-10
772,Sistema,10687708000.0,2022-02-11
773,Sistema,10618748200.0,2022-02-12
774,Sistema,10571309300.0,2022-02-13
775,Sistema,10508260000.0,2022-02-14
776,Sistema,10445080800.0,2022-02-15
777,Sistema,10375138000.0,2022-02-16
778,Sistema,10292441500.0,2022-02-17
779,Sistema,10254790100.0,2022-02-18
780,Sistema,10218816600.0,2022-02-19
781,Sistema,10224717400.0,2022-02-20
782,Sistema,10219578700.0,2022-02-21
783,Sistema,10185418200.0,2022-02-22
784,Sistema,10125147600.0,2022-02-23
785,Sistema,10053321700.0,2022-02-24
786,Sistema,10005442200.0,2022-02-25
787,Sistema,9976714800.0,2022-02-26
788,Sistema,9992166100.0,2022-02-27
789,Sistema,10059599800.0,2022-02-28
790,Sistema,10111971100.0,2022-03-01
791,Sistema,10162327200.0,2022-03-02
792,Sistema,10182412200.0,2022-03-03
793,Sistema,10168560300.0,2022-03-04
794,Sistema,10161208800.0,2022-03-05
795,Sistema,10260930000.0,2022-03-06
796,Sistema,10298292100.0,2022-03-07
797,Sistema,10273878300.0,2022-03-08
798,Sistema,10214285000.0,2022-03-09
799,Sistema,10163659200.0,2022-03-10
800,Sistema,10113448000.0,2022-03-11
801,Sistema,10109497000.0,2022-03-12
802,Sistema,10088162100.0,2022-03-13
803,Sistema,10066045700.0,2022-03-14
804,Sistema,10043607400.0,2022-03-15
805,Sistema,10007356300.0,2022-03-16
806,Sistema,9971076400.0,2022-03-17
807,Sistema,9916501400.0,2022-03-18
808,Sistema,9867077100.0,2022-03-19
809,Sistema,9865861400.0,2022-03-20
810,Sistema,9853508600.0,2022-03-21
811,Sistema,9822632800.0,2022-03-22
812,Sistema,9775786100.0,2022-03-23
813,Sistema,9710363000.0,2022-03-24
814,Sistema,9643281100.0,2022-03-25
815,Sistema,9609897800.0,2022-03-26
816,Sistema,9645835000.0,2022-03-27
817,Sistema,9637067600.0,2022-03-28
818,Sistema,9660591100.0,2022-03-29
819,Sistema,9685139100.0,2022-03-30
820,Sistema,9732550100.0,2022-03-31
821,Sistema,9803762200.0,2022-04-01
822,Sistema,9825542200.0,2022-04-02
823,Sistema,9815087500.0,2022-04-03
824,Sistema,9821133800.0,2022-04-04
825,Sistema,9823907300.0,2022-04-05
826,Sistema,9837932200.0,2022-04-06
827,Sistema,9940167900.0,2022-04-07
828,Sistema,9973302300.0,2022-04-08
829,Sistema,9995762100.0,2022-04-09
830,Sistema,10007299900.0,2022-04-10
831,Sistema,9977475900.0,2022-04-11
832,Sistema,9976634600.0,2022-04-12
833,Sistema,9957958700.0,2022-04-13
834,Sistema,9912883200.0,2022-04-14
835,Sistema,9883515400.0,2022-04-15
836,Sistema,9860387500.0,2022-04-16
837,Sistema,9867541500.0,2022-04-17
838,Sistema,9874431600.0,2022-04-18
839,Sistema,9942295300.0,2022-04-19
840,Sistema,10040353900.0,2022-04-20
841,Sistema,10189888200.0,2022-04-21
842,Sistema,10342063100.0,2022-04-22
843,Sistema,10450171300.0,2022-04-23
844,Sistema,10509539600.0,2022-04-24
845,Sistema,10635178700.0,2022-04-25
846,Sistema,10657451000.0,2022-04-26
847,Sistema,10729908700.0,2022-04-27
848,Sistema,10783402500.0,2022-04-28
849,Sistema,10854029100.0,2022-04-29
850,Sistema,10850790800.0,2022-04-30
851,Sistema,10856137900.0,2022-05-01
852,Sistema,10859704300.0,2022-05-02
853,Sistema,10816504800.0,2022-05-03
854,Sistema,10773037500.0,2022-05-04
855,Sistema,10815494600.0,2022-05-05
856,Sistema,10832652300.0,2022-05-06
857,Sistema,11005582400.0,2022-05-07
858,Sistema,11102567900.0,2022-05-08
859,Sistema,11126643400.0,2022-05-09
860,Sistema,11347155600.0,2022-05-10
861,Sistema,11392092400.0,2022-05-11
862,Sistema,11417373100.0,2022-05-12
863,Sistema,11457107100.0,2022-05-13
864,Sistema,11554573300.0,2022-05-14
865,Sistema,11608171500.0,2022-05-15
866,Sistema,11679583200.0,2022-05-16
867,Sistema,11740388900.0,2022-05-17
868,Sistema,11864106800.0,2022-05-18
869,Sistema,12008820000.0,2022-05-19
870,Sistema,12108945300.0,2022-05-20
871,Sistema,12153211500.0,2022-05-21
872,Sistema,12158469700.0,2022-05-22
873,Sistema,12150924600.0,2022-05-23
874,Sistema,12140442200.0,2022-05-24
875,Sistema,12178319300.0,2022-05-25
876,Sistema,12194294400.0,2022-05-26
877,Sistema,12260734300.0,2022-05-27
878,Sistema,12252180600.0,2022-05-28
879,Sistema,12316964000.0,2022-05-29
880,Sistema,12402029000.0,2022-05-30
881,Sistema,12435849200.0,2022-05-31
882,Sistema,12464796600.0,2022-06-01
883,Sistema,12511141200.0,2022-06-02
884,Sistema,12522188600.0,2022-06-03
885,Sistema,12555816100.0,2022-06-04
886,Sistema,12612297600.0,2022-06-05
887,Sistema,12639082000.0,2022-06-06
888,Sistema,12720672000.0,2022-06-07
889,Sistema,12744109900.0,2022-06-08
890,Sistema,12764112200.0,2022-06-09
891,Sistema,12769624300.0,2022-06-10
892,Sistema,12909746000.0,2022-06-11
893,Sistema,13002895200.0,2022-06-12
894,Sistema,13043211000.0,2022-06-13
895,Sistema,13140142200.0,2022-06-14
896,Sistema,13238241700.0,2022-06-15
897,Sistema,13324054200.0,2022-06-16
898,Sistema,13323866300.0,2022-06-17
899,Sistema,13338106700.0,2022-06-18
900,Sistema,13430695900.0,2022-06-19
901,Sistema,13463475100.0,2022-06-20
902,Sistema,13448203600.0,2022-06-21
903,Sistema,13462361300.0,2022-06-22
904,Sistema,13496680700.0,2022-06-23
905,Sistema,13525067800.0,2022-06-24
906,Sistema,13621205600.0,2022-06-25
907,Sistema,13794279100.0,2022-06-26
908,Sistema,13868632300.0,2022-06-27
909,Sistema,13998228600.0,2022-06-28
910,Sistema,14085001300.0,2022-06-29
911,Sistema,14094800100.0,2022-06-30
912,Sistema,14085975200.0,2022-07-01
913,Sistema,14123876100.0,2022-07-02
914,Sistema,14134340300.0,2022-07-03
915,Sistema,14267832200.0,2022-07-04
916,Sistema,14302385600.0,2022-07-05
917,Sistema,14338326300.0,2022-07-06
918,Sistema,14345514400.0,2022-07-07
919,Sistema,14429923500.0,2022-07-08
920,Sistema,14404172600.0,2022-07-09
921,Sistema,14404745200.0,2022-07-10
922,Sistema,14468132500.0,2022-07-11
923,Sistema,14463396500.0,2022-07-12
924,Sistema,14525994500.0,2022-07-13
925,Sistema,14527168100.0,2022-07-14
926,Sistema,14485312400.0,2022-07-15
927,Sistema,14441187800.0,2022-07-16
928,Sistema,14484418600.0,2022-07-17
929,Sistema,14523689100.0,2022-07-18
930,Sistema,14499288000.0,2022-07-19
931,Sistema,14527419000.0,2022-07-20
932,Sistema,14509785700.0,2022-07-21
933,Sistema,14520569200.0,2022-07-22
934,Sistema,14555698700.0,2022-07-23
935,Sistema,14588133900.0,2022-07-24
936,Sistema,14669619900.0,2022-07-25
937,Sistema,14711875900.0,2022-07-26
938,Sistema,14750423200.0,2022-07-27
939,Sistema,14937114800.0,2022-07-28
940,Sistema,15013356600.0,2022-07-29
941,Sistema,15006775000.0,2022-07-30
942,Sistema,15005240900.0,2022-07-31
943,Sistema,15082926000.0,2022-08-01
944,Sistema,15173479000.0,2022-08-02
945,Sistema,15132209700.0,2022-08-03
946,Sistema,15121690600.0,2022-08-04
947,Sistema,15171925200.0,2022-08-05
948,Sistema,15321659100.0,2022-08-06
949,Sistema,15259233200.0,2022-08-07
950,Sistema,15201517200.0,2022-08-08
951,Sistema,15179831200.0,2022-08-09
952,Sistema,15168327900.0,2022-08-10
953,Sistema,15152263300.0,2022-08-11
954,Sistema,15117156800.0,2022-08-12
955,Sistema,15101182100.0,2022-08-13
956,Sistema,15151163000.0,2022-08-14
957,Sistema,15203568900.0,2022-08-15
958,Sistema,15207837300.0,2022-08-16
959,Sistema,15147561600.0,2022-08-17
960,Sistema,15084084600.0,2022-08-18
961,Sistema,15034952000.0,2022-08-19
962,Sistema,15020300600.0,2022-08-20
963,Sistema,15014838600.0,2022-08-21
964,Sistema,15039358100.0,2022-08-22
965,Sistema,14989586600.0,2022-08-23
966,Sistema,14923592000.0,2022-08-24
967,Sistema,14861181400.0,2022-08-25
968,Sistema,14802238300.0,2022-08-26
969,Sistema,14755212100.0,2022-08-27
970,Sistema,14779760000.0,2022-08-28
971,Sistema,14833772400.0,2022-08-29
972,Sistema,14767715700.0,2022-08-30
973,Sistema,14774652900.0,2022-08-31
974,Sistema,14773227600.0,2022-09-01
975,Sistema,14769599200.0,2022-09-02
976,Sistema,14832389900.0,2022-09-03
977,Sistema,14840464400.0,2022-09-04
978,Sistema,14776528800.0,2022-09-05
979,Sistema,14748497500.0,2022-09-06
980,Sistema,14723274900.0,2022-09-07
981,Sistema,14700392400.0,2022-09-08
982,Sistema,14685617000.0,2022-09-09
983,Sistema,14657154300.0,2022-09-10
984,Sistema,14655286200.0,2022-09-11
985,Sistema,14650836600.0,2022-09-12
986,Sistema,14689669100.0,2022-09-13
987,Sistema,14704834600.0,2022-09-14
988,Sistema,14686441300.0,2022-09-15
989,Sistema,14821553500.0,2022-09-16
990,Sistema,14799374100.0,2022-09-17
991,Sistema,14851239700.0,2022-09-18
992,Sistema,14953787500.0,2022-09-19
993,Sistema,14852889100.0,2022-09-20
994,Sistema,14814349400.0,2022-09-21
995,Sistema,14816737000.0,2022-09-22
996,Sistema,14818899400.0,2022-09-23
997,Sistema,14848976100.0,2022-09-24
998,Sistema,14873880800.0,2022-09-25
999,Sistema,14826311600.0,2022-09-26
1000,Sistema,14740650900.0,2022-09-27
1001,Sistema,14650962400.0,2022-09-28
1002,Sistema,14593826200.0,2022-09-29
1003,Sistema,14580285100.0,2022-09-30
1004,Sistema,14831734000.0,2022-10-01
1005,Sistema,14797110000.0,2022-10-02
1006,Sistema,14722337000.0,2022-10-03
1007,Sistema,14673300000.0,2022-10-04
1008,Sistema,14652618500.0,2022-10-05
1009,Sistema,14641289300.0,2022-10-06
1010,Sistema,14658880500.0,2022-10-07
1011,Sistema,14738147700.0,2022-10-08
1012,Sistema,14762610900.0,2022-10-09
1013,Sistema,14741849200.0,2022-10-10
1014,Sistema,14697942000.0,2022-10-11
1015,Sistema,14621680600.0,2022-10-12
1016,Sistema,14559728600.0,2022-10-13
1017,Sistema,14509436900.0,2022-10-14
1018,Sistema,14476805900.0,2022-10-15
1019,Sistema,14515637800.0,2022-10-16
1020,Sistema,14557840900.0,2022-10-17
1021,Sistema,14612920600.0,2022-10-18
1022,Sistema,14682663000.0,2022-10-19
1023,Sistema,14803129300.0,2022-10-20
1024,Sistema,14825744200.0,2022-10-21
1025,Sistema,14890625500.0,2022-10-22
1026,Sistema,14981896100.0,2022-10-23
1027,Sistema,15026499200.0,2022-10-24
1028,Sistema,15053765800.0,2022-10-25
1029,Sistema,15081975900.0,2022-10-26
1030,Sistema,15137077700.0,2022-10-27
1031,Sistema,15265752600.0,2022-10-28
1032,Sistema,15343516800.0,2022-10-29
1033,Sistema,15319710600.0,2022-10-30
1034,Sistema,15253343700.0,2022-10-31
1035,Sistema,15180331900.0,2022-11-01
1036,Sistema,15188946100.0,2022-11-02
1037,Sistema,15204729300.0,2022-11-03
1038,Sistema,15200921900.0,2022-11-04
1039,Sistema,15206060800.0,2022-11-05
1040,Sistema,15245680300.0,2022-11-06
1041,Sistema,15268725400.0,2022-11-07
1042,Sistema,15360228000.0,2022-11-08
1043,Sistema,15443474200.0,2022-11-09
1044,Sistema,15530063400.0,2022-11-10
1045,Sistema,15530622000.0,2022-11-11
1046,Sistema,15571689500.0,2022-11-12
1047,Sistema,15634978500.0,2022-11-13
1048,Sistema,15649798000.0,2022-11-14
1049,Sistema,15621985700.0,2022-11-15
1050,Sistema,15573889200.0,2022-11-16
1051,Sistema,15508502900.0,2022-11-17
1052,Sistema,15492948600.0,2022-11-18
1053,Sistema,15449277200.0,2022-11-19
1054,Sistema,15427617600.0,2022-11-20
1055,Sistema,15383039200.0,2022-11-21
1056,Sistema,15381309000.0,2022-11-22
1057,Sistema,15377832000.0,2022-11-23
1058,Sistema,15376968300.0,2022-11-24
1059,Sistema,15350888100.0,2022-11-25
1060,Sistema,15357140800.0,2022-11-26
1061,Sistema,15385472700.0,2022-11-27
1062,Sistema,15436094100.0,2022-11-28
1063,Sistema,15505956700.0,2022-11-29
1064,Sistema,15533013000.0,2022-11-30
1065,Sistema,15635155200.0,2022-12-01
1066,Sistema,15581201100.0,2022-12-02
1067,Sistema,15556761800.0,2022-12-03
1068,Sistema,15554826500.0,2022-12-04
1069,Sistema,15531531500.0,2022-12-05
1070,Sistema,15507357500.0,2022-12-06
1071,Sistema,15490970800.0,2022-12-07
1072,Sistema,15502647100.0,2022-12-08
1073,Sistema,15465464100.0,2022-12-09
1074,Sistema,15423000900.0,2022-12-10
1075,Sistema,15409333100.0,2022-12-11
1076,Sistema,15390593200.0,2022-12-12
1077,Sistema,15343631000.0,2022-12-13
1078,Sistema,15289323700.0,2022-12-14
1079,Sistema,15236134400.0,2022-12-15
1080,Sistema,15175113100.0,2022-12-16
1081,Sistema,15128451300.0,2022-12-17
1082,Sistema,15097793200.0,2022-12-18
1083,Sistema,15041048400.0,2022-12-19
1084,Sistema,14968284100.0,2022-12-20
1085,Sistema,14907294400.0,2022-12-21
1086,Sistema,14826945100.0,2022-12-22
1087,Sistema,14742344300.0,2022-12-23
1088,Sistema,14690121700.0,2022-12-24
1089,Sistema,14671450100.0,2022-12-25
1090,Sistema,14624306500.0,2022-12-26
1091,Sistema,14584307400.0,2022-12-27
1092,Sistema,14529442600.0,2022-12-28
1093,Sistema,14457775900.0,2022-12-29
1094,Sistema,14401277500.0,2022-12-30
1095,Sistema,14380934400.0,2022-12-31
